"database_id","target_id","comparator_id","analysis_id","covariate_id","coefficient"
"Open Claims",1772597,1772598,2,9007,0.13535610569144
"Open Claims",1772597,1772598,2,2414394502,-0.131764161304526
"Open Claims",1772597,1772598,2,725131410,-0.131396176162402
"Open Claims",1772597,1772598,2,74125210,-0.130866170864367
"Open Claims",1772597,1772598,2,433605210,0.130683186506295
"Open Claims",1772597,1772598,2,2212392704,-0.128633306396426
"Open Claims",1772597,1772598,2,4013636502,-0.128138003377373
"Open Claims",1772597,1772598,2,21604729410,0.127752573397307
"Open Claims",1772597,1772598,2,21604146410,0.122614855580093
"Open Claims",1772597,1772598,2,4129418210,0.122330561519754
"Open Claims",1772597,1772598,2,10007,0.122171001419183
"Open Claims",1772597,1772598,2,12007,0.120118724279181
"Open Claims",1772597,1772598,2,2212774702,-0.119424568723284
"Open Claims",1772597,1772598,2,21603923410,0.11683276320882
"Open Claims",1772597,1772598,2,21601855413,0.116351953579437
"Open Claims",1772597,1772598,2,80809210,0.116347185516635
"Open Claims",1772597,1772598,2,2212188702,-0.115664861990264
"Open Claims",1772597,1772598,2,2212597702,-0.113182155837662
"Open Claims",1772597,1772598,2,21604343413,0.108645904466902
"Open Claims",1772597,1772598,2,255348210,-0.107803753454942
"Open Claims",1772597,1772598,2,320128212,-0.105292113809569
"Open Claims",1772597,1772598,2,21600744410,-0.104536455061288
"Open Claims",1772597,1772598,2,80502210,0.10416752666948
"Open Claims",1772597,1772598,2,21603746410,0.104095046790506
"Open Claims",1772597,1772598,2,2211388502,0.102865277080951
"Open Claims",1772597,1772598,2,21602818410,0.101333935563714
"Open Claims",1772597,1772598,2,21604254410,0.100733006882058
"Open Claims",1772597,1772598,2,2211361504,-0.0998245710379233
"Open Claims",1772597,1772598,2,21604848410,-0.0991603163701669
"Open Claims",1772597,1772598,2,2211398502,0.0990931964053881
"Open Claims",1772597,1772598,2,21604180412,0.0979969867763707
"Open Claims",1772597,1772598,2,21603130412,0.094672766610263
"Open Claims",1772597,1772598,2,444070210,0.093182459969084
"Open Claims",1772597,1772598,2,1186087412,0.092359605148947
"Open Claims",1772597,1772598,2,4028244210,0.0903909243283861
"Open Claims",1772597,1772598,2,1115008410,-0.0886411041628728
"Open Claims",1772597,1772598,2,2212737704,0.0877132926188107
"Open Claims",1772597,1772598,2,2211310802,0.0875732417079646
"Open Claims",1772597,1772598,2,440704210,0.0865902290139797
"Open Claims",1772597,1772598,2,939506410,-0.0861622568091665
"Open Claims",1772597,1772598,2,21604565413,-0.0847115478217186
"Open Claims",1772597,1772598,2,21604817410,-0.0843115924772468
"Open Claims",1772597,1772598,2,21602359412,0.0836658531764861
"Open Claims",1772597,1772598,2,2617827802,0.0835696124674467
"Open Claims",1772597,1772598,2,4306780502,-0.08307367513287
"Open Claims",1772597,1772598,2,2212099702,-0.0828071159238068
"Open Claims",1772597,1772598,2,42628373502,0.0824416060645287
"Open Claims",1772597,1772598,2,19039926412,0.0793465205439964
"Open Claims",1772597,1772598,2,19111620410,-0.0792043025291861
"Open Claims",1772597,1772598,2,2212189702,-0.0784338920123519
"Open Claims",1772597,1772598,2,1592085410,-0.0784004613528728
"Open Claims",1772597,1772598,2,21602054410,0.0782011116687723
"Open Claims",1772597,1772598,2,21604685413,-0.0777869854760379
"Open Claims",1772597,1772598,2,4009890210,-0.0777437069020447
"Open Claims",1772597,1772598,2,78230210,0.0777267903196665
"Open Claims",1772597,1772598,2,21603923413,0.0776033336251375
"Open Claims",1772597,1772598,2,2514399502,0.0769182024912267
"Open Claims",1772597,1772598,2,2016006,0.076452719276128
"Open Claims",1772597,1772598,2,21601119410,-0.0760088552831862
"Open Claims",1772597,1772598,2,21602797410,0.0739234004643553
"Open Claims",1772597,1772598,2,1551099413,0.073341125119214
"Open Claims",1772597,1772598,2,4141523210,-0.0733129976870959
"Open Claims",1772597,1772598,2,21604181413,0.0728977527079037
"Open Claims",1772597,1772598,2,440383212,-0.0725877655528414
"Open Claims",1772597,1772598,2,4117779210,-0.0722816081150308
"Open Claims",1772597,1772598,2,21600662413,-0.0719701238563949
"Open Claims",1772597,1772598,2,21604687412,0.0716535426816061
"Open Claims",1772597,1772598,2,4238738802,0.0701847434934029
"Open Claims",1772597,1772598,2,4280354210,-0.0701718853395826
"Open Claims",1772597,1772598,2,440921210,0.0700136576188664
"Open Claims",1772597,1772598,2,2414395502,-0.0699257515443005
"Open Claims",1772597,1772598,2,21603960410,-0.0691742721801
"Open Claims",1772597,1772598,2,2007,-0.0687899545615014
"Open Claims",1772597,1772598,2,2212593704,-0.0687600099056847
"Open Claims",1772597,1772598,2,2414393502,-0.0684406037251771
"Open Claims",1772597,1772598,2,42628425502,0.0681502265379124
"Open Claims",1772597,1772598,2,21601770410,0.0673980856918422
"Open Claims",1772597,1772598,2,21600381410,-0.0672915522583853
"Open Claims",1772597,1772598,2,2212887702,-0.0672594968793879
"Open Claims",1772597,1772598,2,21601782410,0.0670435658067389
"Open Claims",1772597,1772598,2,2212823702,-0.0667872984402688
"Open Claims",1772597,1772598,2,4150062210,-0.0660849621466782
"Open Claims",1772597,1772598,2,4147961502,0.0654952411681435
"Open Claims",1772597,1772598,2,21601853410,-0.0645479505831362
"Open Claims",1772597,1772598,2,42739579502,-0.0641168734548497
"Open Claims",1772597,1772598,2,1742253410,0.0641033908185645
"Open Claims",1772597,1772598,2,4145333502,-0.0635344584016799
"Open Claims",1772597,1772598,2,432582210,-0.0635279990845359
"Open Claims",1772597,1772598,2,21601664412,0.0633515516206346
"Open Claims",1772597,1772598,2,797399410,-0.0633366631167828
"Open Claims",1772597,1772598,2,948078412,-0.0631344582531036
"Open Claims",1772597,1772598,2,75897210,-0.0629180223297096
"Open Claims",1772597,1772598,2,21603926413,-0.06271435340362
"Open Claims",1772597,1772598,2,4149140802,-0.0625830870458953
"Open Claims",1772597,1772598,2,2313636502,0.0624810327629081
"Open Claims",1772597,1772598,2,443784212,-0.0624134660177567
"Open Claims",1772597,1772598,2,715233410,-0.0622113690615349
"Open Claims",1772597,1772598,2,2514409502,0.0620911626143058
"Open Claims",1772597,1772598,2,4013263210,0.0614794870628874
"Open Claims",1772597,1772598,2,316139210,0.061078472566588
"Open Claims",1772597,1772598,2,433595212,0.0608225880771737
"Open Claims",1772597,1772598,2,974166410,-0.060648601243444
"Open Claims",1772597,1772598,2,7007,0.0604598732745314
"Open Claims",1772597,1772598,2,4098179702,-0.0601952048688667
"Open Claims",1772597,1772598,2,21602251413,-0.0601628264330564
"Open Claims",1772597,1772598,2,2212830704,-0.0599234385970322
"Open Claims",1772597,1772598,2,4087642210,-0.059895856991398
"Open Claims",1772597,1772598,2,2212091702,-0.0598715066843416
"Open Claims",1772597,1772598,2,21603933413,0.0593050836618702
"Open Claims",1772597,1772598,2,4150129210,-0.0591698674272903
"Open Claims",1772597,1772598,2,2313814702,0.0582456617665261
"Open Claims",1772597,1772598,2,4061735210,0.0581821246759307
"Open Claims",1772597,1772598,2,21600002410,0.0581781817103225
"Open Claims",1772597,1772598,2,21604848413,-0.0581192721436212
"Open Claims",1772597,1772598,2,2314229502,0.0579028175832871
"Open Claims",1772597,1772598,2,998415410,-0.0578313749200924
"Open Claims",1772597,1772598,2,1308216412,-0.0576144471165946
"Open Claims",1772597,1772598,2,21603503413,-0.0575618844397691
"Open Claims",1772597,1772598,2,2211414502,0.0575490396777687
"Open Claims",1772597,1772598,2,42709838210,0.0573618523759759
"Open Claims",1772597,1772598,2,2213392502,0.056376723152753
"Open Claims",1772597,1772598,2,4062637502,-0.0562176152848204
"Open Claims",1772597,1772598,2,42739588504,0.0559498290389163
"Open Claims",1772597,1772598,2,320420210,0.0556533232759379
"Open Claims",1772597,1772598,2,77079212,0.0554182030837652
"Open Claims",1772597,1772598,2,21602752413,0.0550386463654989
"Open Claims",1772597,1772598,2,2314220502,-0.0549893300950157
"Open Claims",1772597,1772598,2,1178663410,-0.0549787189971478
"Open Claims",1772597,1772598,2,21602282410,0.0545658781168652
"Open Claims",1772597,1772598,2,21603890412,-0.0543862284963331
"Open Claims",1772597,1772598,2,21604254413,0.0537595706559615
"Open Claims",1772597,1772598,2,21602004410,0.0537522300675927
"Open Claims",1772597,1772598,2,21600662410,-0.0537134891770188
"Open Claims",1772597,1772598,2,321319210,0.0528234628339454
"Open Claims",1772597,1772598,2,5007,0.0525398670645184
"Open Claims",1772597,1772598,2,21604255412,0.0524652474941464
"Open Claims",1772597,1772598,2,1177480410,-0.0524565539550244
"Open Claims",1772597,1772598,2,437312210,-0.0519037542617694
"Open Claims",1772597,1772598,2,778711413,0.0507311287370973
"Open Claims",1772597,1772598,2,134736212,-0.050624226285682
"Open Claims",1772597,1772598,2,21604801412,0.0504873332693446
"Open Claims",1772597,1772598,2,444100210,-0.049826345168369
"Open Claims",1772597,1772598,2,4170554210,-0.0497554777036429
"Open Claims",1772597,1772598,2,440069210,-0.0489161292401385
"Open Claims",1772597,1772598,2,21604709410,-0.0485256353048491
"Open Claims",1772597,1772598,2,961047410,-0.0482639984592405
"Open Claims",1772597,1772598,2,4035441210,0.0479131891661354
"Open Claims",1772597,1772598,2,21601237412,0.0475708842987967
"Open Claims",1772597,1772598,2,74125212,-0.0472511523547762
"Open Claims",1772597,1772598,2,715259410,0.0467961178377244
"Open Claims",1772597,1772598,2,2212761702,0.0461224410328798
"Open Claims",1772597,1772598,2,2212615702,-0.0457949404937351
"Open Claims",1772597,1772598,2,21604685412,-0.0456652650237351
"Open Claims",1772597,1772598,2,4208786210,-0.0453097464430163
"Open Claims",1772597,1772598,2,4116778210,0.0450376640013446
"Open Claims",1772597,1772598,2,200219210,-0.0445480448257184
"Open Claims",1772597,1772598,2,21601919410,-0.0442307213689536
"Open Claims",1772597,1772598,2,2212090702,-0.0441824812690833
"Open Claims",1772597,1772598,2,44784217210,0.0439021808114828
"Open Claims",1772597,1772598,2,4132091210,-0.0437623107812902
"Open Claims",1772597,1772598,2,21603754410,0.0436806709595457
"Open Claims",1772597,1772598,2,4166666210,-0.0436323995584233
"Open Claims",1772597,1772598,2,4283893210,-0.043519393845241
"Open Claims",1772597,1772598,2,2314285502,0.0433896092249961
"Open Claims",1772597,1772598,2,1167322410,-0.0428809719368641
"Open Claims",1772597,1772598,2,21602119410,-0.0425320041523552
"Open Claims",1772597,1772598,2,46275993410,0.0422714486722972
"Open Claims",1772597,1772598,2,21600011412,0.0422111114646352
"Open Claims",1772597,1772598,2,2313975502,-0.0421932805196781
"Open Claims",1772597,1772598,2,21602868410,0.0421080444701615
"Open Claims",1772597,1772598,2,21600531410,-0.0418617714327269
"Open Claims",1772597,1772598,2,4204199210,-0.0418108143055412
"Open Claims",1772597,1772598,2,2102901502,0.0416698961276386
"Open Claims",1772597,1772598,2,21604825410,0.0415212263757859
"Open Claims",1772597,1772598,2,4109085210,-0.0414542935108465
"Open Claims",1772597,1772598,2,2213418502,-0.0410601952887769
"Open Claims",1772597,1772598,2,2211809502,-0.0408930096498749
"Open Claims",1772597,1772598,2,2212996702,0.0408699131988877
"Open Claims",1772597,1772598,2,2108115504,-0.0407634535503805
"Open Claims",1772597,1772598,2,80813210,-0.0407559161042447
"Open Claims",1772597,1772598,2,42628383502,0.0405653140966802
"Open Claims",1772597,1772598,2,21600959413,-0.040545347687106
"Open Claims",1772597,1772598,2,2720870602,-0.0404662736181835
"Open Claims",1772597,1772598,2,2014006,0.0404104926794544
"Open Claims",1772597,1772598,2,4083787210,0.0399811031585654
"Open Claims",1772597,1772598,2,4313306502,0.0394448256412445
"Open Claims",1772597,1772598,2,320128210,-0.0394309234651672
"Open Claims",1772597,1772598,2,4181187212,0.0384046340520343
"Open Claims",1772597,1772598,2,2314213502,-0.0382517576047655
"Open Claims",1772597,1772598,2,4134440212,-0.0377555252040343
"Open Claims",1772597,1772598,2,4028876210,0.0375779445211099
"Open Claims",1772597,1772598,2,373478210,-0.0374375631871017
"Open Claims",1772597,1772598,2,1777087410,-0.037333335656444
"Open Claims",1772597,1772598,2,138384210,-0.0372004072388601
"Open Claims",1772597,1772598,2,4309371802,0.0371091987575355
"Open Claims",1772597,1772598,2,21601278410,-0.0368290781812405
"Open Claims",1772597,1772598,2,4149140804,-0.0363800635516878
"Open Claims",1772597,1772598,2,1782521410,-0.0357046804729079
"Open Claims",1772597,1772598,2,42709843210,0.0348894218673992
"Open Claims",1772597,1772598,2,4185207210,0.0347597771681537
"Open Claims",1772597,1772598,2,1305058412,-0.0346546844384684
"Open Claims",1772597,1772598,2,923645410,-0.0338541309764284
"Open Claims",1772597,1772598,2,21600713410,-0.0336352886398813
"Open Claims",1772597,1772598,2,734354410,0.0335182257902909
"Open Claims",1772597,1772598,2,10003,-0.0333780584692903
"Open Claims",1772597,1772598,2,4182007212,-0.0333215806728352
"Open Claims",1772597,1772598,2,80180212,0.0332842635892131
"Open Claims",1772597,1772598,2,21602722410,0.03317083087091
"Open Claims",1772597,1772598,2,1716903410,0.0330976687082309
"Open Claims",1772597,1772598,2,21602073410,-0.0330176261964374
"Open Claims",1772597,1772598,2,252662210,0.0329140290941959
"Open Claims",1772597,1772598,2,21602944410,0.0322711992495842
"Open Claims",1772597,1772598,2,1103314412,-0.0321861261012546
"Open Claims",1772597,1772598,2,45888271502,0.0321846723909103
"Open Claims",1772597,1772598,2,21601907412,-0.031553175172207
"Open Claims",1772597,1772598,2,2212359702,-0.0312404065661934
"Open Claims",1772597,1772598,2,725131412,-0.0312188260571547
"Open Claims",1772597,1772598,2,21600095410,0.0309486836273173
"Open Claims",1772597,1772598,2,1539403410,-0.0304942046905883
"Open Claims",1772597,1772598,2,4013518210,0.0301196687627565
"Open Claims",1772597,1772598,2,2212367702,-0.0296949083491169
"Open Claims",1772597,1772598,2,4116811212,-0.0293599100561601
"Open Claims",1772597,1772598,2,1154343413,-0.0290754220497728
"Open Claims",1772597,1772598,2,1548195412,-0.0290184233017956
"Open Claims",1772597,1772598,2,1314002410,0.0287975458233239
"Open Claims",1772597,1772598,2,2102912502,-0.0285396517633567
"Open Claims",1772597,1772598,2,21601745410,-0.0285383229228638
"Open Claims",1772597,1772598,2,21604253413,0.0280784170828183
"Open Claims",1772597,1772598,2,2212295702,-0.0276561202883979
"Open Claims",1772597,1772598,2,140673210,-0.0276332086076438
"Open Claims",1772597,1772598,2,21603966410,-0.0275955130877529
"Open Claims",1772597,1772598,2,21603551412,0.0273939795188628
"Open Claims",1772597,1772598,2,2212824702,-0.0270669875903055
"Open Claims",1772597,1772598,2,21601119412,-0.0268693180803129
"Open Claims",1772597,1772598,2,4133643210,0.0268046003852049
"Open Claims",1772597,1772598,2,21603365410,-0.0267086948078737
"Open Claims",1772597,1772598,2,2617881802,0.0266965517319177
"Open Claims",1772597,1772598,2,2212753702,-0.0265321236665535
"Open Claims",1772597,1772598,2,6007,0.0264283654204332
"Open Claims",1772597,1772598,2,21604253410,0.0264152868108339
"Open Claims",1772597,1772598,2,4043671210,-0.0263524897589481
"Open Claims",1772597,1772598,2,4014120212,-0.026319839086294
"Open Claims",1772597,1772598,2,46271381210,-0.026267500473849
"Open Claims",1772597,1772598,2,2514435502,0.0262550218664994
"Open Claims",1772597,1772598,2,1346823410,0.0262301058600732
"Open Claims",1772597,1772598,2,140168210,-0.0261844776488219
"Open Claims",1772597,1772598,2,43021974210,0.0258234093412623
"Open Claims",1772597,1772598,2,3007,-0.0256085987560399
"Open Claims",1772597,1772598,2,21602104410,0.0254333135513535
"Open Claims",1772597,1772598,2,21602002410,0.0254025832746517
"Open Claims",1772597,1772598,2,2313816702,-0.0250882629395132
"Open Claims",1772597,1772598,2,2314008502,0.0250405221422001
"Open Claims",1772597,1772598,2,37109774802,-0.0249400291090304
"Open Claims",1772597,1772598,2,21600959410,0.024885849193519
"Open Claims",1772597,1772598,2,21600714410,-0.0245453390694477
"Open Claims",1772597,1772598,2,440029210,0.0245274042597757
"Open Claims",1772597,1772598,2,40484935210,-0.0239456497793263
"Open Claims",1772597,1772598,2,42873918410,-0.0236912439675856
"Open Claims",1772597,1772598,2,2108115502,0.0231952668912053
"Open Claims",1772597,1772598,2,21604653410,0.0227895566638245
"Open Claims",1772597,1772598,2,2212523702,-0.0226456885164889
"Open Claims",1772597,1772598,2,4025202210,-0.0226375250006412
"Open Claims",1772597,1772598,2,442752210,-0.0224952828924725
"Open Claims",1772597,1772598,2,2414397504,0.0224078984674784
"Open Claims",1772597,1772598,2,4014120210,-0.0223917738595216
"Open Claims",1772597,1772598,2,42739576502,-0.022301335973604
"Open Claims",1772597,1772598,2,72993212,0.022240939505812
"Open Claims",1772597,1772598,2,2313815702,-0.0221250138872897
"Open Claims",1772597,1772598,2,2212638702,0.0218730287677916
"Open Claims",1772597,1772598,2,4037672502,-0.0218588364852121
"Open Claims",1772597,1772598,2,902722410,0.0218125021033369
"Open Claims",1772597,1772598,2,934075410,0.0217720765391751
"Open Claims",1772597,1772598,2,21603302412,-0.0213281524453248
"Open Claims",1772597,1772598,2,21601387412,-0.0213246770409391
"Open Claims",1772597,1772598,2,2313635502,0.0211812709526233
"Open Claims",1772597,1772598,2,21604389412,-0.020859851929609
"Open Claims",1772597,1772598,2,141932210,0.0208484481429889
"Open Claims",1772597,1772598,2,21601421412,-0.0206492814183368
"Open Claims",1772597,1772598,2,704943410,-0.0201379004046839
"Open Claims",1772597,1772598,2,4212540210,-0.0201273942412765
"Open Claims",1772597,1772598,2,134736210,-0.019971212619461
"Open Claims",1772597,1772598,2,781039410,0.0197929604871727
"Open Claims",1772597,1772598,2,1149196410,-0.0195587801327647
"Open Claims",1772597,1772598,2,4345597210,0.0194077482638964
"Open Claims",1772597,1772598,2,1150345410,-0.0192412991161127
"Open Claims",1772597,1772598,2,2314262502,-0.018876688682293
"Open Claims",1772597,1772598,2,761012210,0.0187563692810491
"Open Claims",1772597,1772598,2,440059210,0.0182615892089477
"Open Claims",1772597,1772598,2,798874413,-0.0181418889206842
"Open Claims",1772597,1772598,2,42628254502,0.0179553293751415
"Open Claims",1772597,1772598,2,21602055410,0.0177774159350594
"Open Claims",1772597,1772598,2,255891210,0.017538096710746
"Open Claims",1772597,1772598,2,734354413,0.0174258520914076
"Open Claims",1772597,1772598,2,21603892410,0.0168173626170477
"Open Claims",1772597,1772598,2,778711412,0.0168124422538823
"Open Claims",1772597,1772598,2,21604848412,-0.0167876095644759
"Open Claims",1772597,1772598,2,4329041210,0.0166747867753597
"Open Claims",1772597,1772598,2,21603041410,0.0166609568227823
"Open Claims",1772597,1772598,2,1557272412,-0.0165849918051668
"Open Claims",1772597,1772598,2,4013991210,0.0162744496848405
"Open Claims",1772597,1772598,2,4141759502,-0.0161362501768707
"Open Claims",1772597,1772598,2,46272452802,0.016111397401318
"Open Claims",1772597,1772598,2,21600601410,0.0160845799893581
"Open Claims",1772597,1772598,2,77074210,-0.015449679462962
"Open Claims",1772597,1772598,2,197032210,0.0154472784233492
"Open Claims",1772597,1772598,2,21604180410,0.0153135396118207
"Open Claims",1772597,1772598,2,21603282413,0.0152213161035218
"Open Claims",1772597,1772598,2,312437210,0.0151983254322527
"Open Claims",1772597,1772598,2,4150062212,-0.0151908863389636
"Open Claims",1772597,1772598,2,21604303410,-0.0151337710783476
"Open Claims",1772597,1772598,2,317002210,-0.0151032734515175
"Open Claims",1772597,1772598,2,437663210,0.0150523917238602
"Open Claims",1772597,1772598,2,2213039702,0.0148058628856557
"Open Claims",1772597,1772598,2,2213087702,-0.0145634518509475
"Open Claims",1772597,1772598,2,4079750212,0.0145305344753319
"Open Claims",1772597,1772598,2,21600095412,0.0144167637985662
"Open Claims",1772597,1772598,2,1557272410,-0.0142979136420649
"Open Claims",1772597,1772598,2,2414396504,-0.0140707965772064
"Open Claims",1772597,1772598,2,21603638410,0.0138635408298857
"Open Claims",1772597,1772598,2,4035611210,0.0136904414512329
"Open Claims",1772597,1772598,2,21602968410,0.0135078033183752
"Open Claims",1772597,1772598,2,2514437502,-0.0134572990258371
"Open Claims",1772597,1772598,2,197304210,0.0133762747104106
"Open Claims",1772597,1772598,2,81303210,-0.0133462996023545
"Open Claims",1772597,1772598,2,1545958410,-0.0131845170698539
"Open Claims",1772597,1772598,2,21600800413,0.013116100230376
"Open Claims",1772597,1772598,2,1506270413,-0.0130531148587817
"Open Claims",1772597,1772598,2,21602795412,0.0130458229880439
"Open Claims",1772597,1772598,2,21601517410,0.0129528842227988
"Open Claims",1772597,1772598,2,80816210,0.0129369679175332
"Open Claims",1772597,1772598,2,2212737702,0.0128677158019842
"Open Claims",1772597,1772598,2,78234210,-0.0127172872810485
"Open Claims",1772597,1772598,2,42739588502,0.0118837501184413
"Open Claims",1772597,1772598,2,443769210,0.011873010649709
"Open Claims",1772597,1772598,2,2106281802,0.0117327460906387
"Open Claims",1772597,1772598,2,21601783412,-0.0116982044279517
"Open Claims",1772597,1772598,2,4186037802,0.0112572631844219
"Open Claims",1772597,1772598,2,2314297502,-0.0112114051688277
"Open Claims",1772597,1772598,2,42628158502,-0.0110443693001556
"Open Claims",1772597,1772598,2,4134593210,-0.0109450418902852
"Open Claims",1772597,1772598,2,40483794210,0.0109364811849212
"Open Claims",1772597,1772598,2,2414397502,-0.010228185890682
"Open Claims",1772597,1772598,2,43533339802,0.0100791713473344
"Open Claims",1772597,1772598,2,1174888413,0.010025564425722
"Open Claims",1772597,1772598,2,1717704410,0.00994652067255856
"Open Claims",1772597,1772598,2,21601907410,0.00965703867909443
"Open Claims",1772597,1772598,2,939259412,0.00924282786667158
"Open Claims",1772597,1772598,2,444208210,-0.0091516557286303
"Open Claims",1772597,1772598,2,4132926210,0.00888343653416889
"Open Claims",1772597,1772598,2,929887410,0.00868755251773947
"Open Claims",1772597,1772598,2,2212761704,0.00855893946137079
"Open Claims",1772597,1772598,2,436070210,0.00849488334607801
"Open Claims",1772597,1772598,2,4309912210,-0.00815638962285622
"Open Claims",1772597,1772598,2,433740210,0.00797740739072422
"Open Claims",1772597,1772598,2,4132855504,-0.00793344138704107
"Open Claims",1772597,1772598,2,4083556212,-0.00786791857788409
"Open Claims",1772597,1772598,2,444207210,-0.00770597655109112
"Open Claims",1772597,1772598,2,4164436210,-0.00758075981936476
"Open Claims",1772597,1772598,2,42628608802,0.00756031233222907
"Open Claims",1772597,1772598,2,2617452502,-0.00735910470927907
"Open Claims",1772597,1772598,2,21604304412,-0.00733802833050473
"Open Claims",1772597,1772598,2,435463210,0.00729410935197174
"Open Claims",1772597,1772598,2,21602728410,0.00725329091932548
"Open Claims",1772597,1772598,2,2514521502,-0.00672935074451625
"Open Claims",1772597,1772598,2,21604269412,0.00649467038656269
"Open Claims",1772597,1772598,2,40484533210,0.00647329238464452
"Open Claims",1772597,1772598,2,4042056212,-0.00634301403510604
"Open Claims",1772597,1772598,2,21603550410,0.00614741309953996
"Open Claims",1772597,1772598,2,21604462412,0.00595928233548596
"Open Claims",1772597,1772598,2,443784210,0.00593651841608909
"Open Claims",1772597,1772598,2,1797513410,-0.00588137477467907
"Open Claims",1772597,1772598,2,2212731702,0.00584394862839618
"Open Claims",1772597,1772598,2,436096210,-0.00564718422082346
"Open Claims",1772597,1772598,2,21602098412,-0.00563221597516457
"Open Claims",1772597,1772598,2,904453410,0.00549677571392209
"Open Claims",1772597,1772598,2,21600697410,-0.00539845884452153
"Open Claims",1772597,1772598,2,4288734210,-0.00536561046321108
"Open Claims",1772597,1772598,2,4077697502,-0.00531810546929641
"Open Claims",1772597,1772598,2,21605008412,0.00519506822590578
"Open Claims",1772597,1772598,2,21604389410,-0.00497565680823511
"Open Claims",1772597,1772598,2,2211361502,-0.00492349071900288
"Open Claims",1772597,1772598,2,1551099410,0.00479032565580355
"Open Claims",1772597,1772598,2,923645412,-0.00477534894829203
"Open Claims",1772597,1772598,2,2212093702,0.00476024626209825
"Open Claims",1772597,1772598,2,21601822410,0.00475362994121681
"Open Claims",1772597,1772598,2,4054054210,-0.00458422285740076
"Open Claims",1772597,1772598,2,2213288702,0.00439948113598033
"Open Claims",1772597,1772598,2,21603891412,-0.00414329610098371
"Open Claims",1772597,1772598,2,2212824704,0.00413351682489449
"Open Claims",1772597,1772598,2,42739591502,-0.00370378341678354
"Open Claims",1772597,1772598,2,4344497210,0.00364745000820145
"Open Claims",1772597,1772598,2,79903212,0.00357162080343934
"Open Claims",1772597,1772598,2,21603926412,-0.00349818544717896
"Open Claims",1772597,1772598,2,442604210,0.00344437284577043
"Open Claims",1772597,1772598,2,2102897502,-0.00341089480191642
"Open Claims",1772597,1772598,2,4161193210,0.00333668204311483
"Open Claims",1772597,1772598,2,21602471410,0.00318817670632537
"Open Claims",1772597,1772598,2,2211473502,0.00315565180236517
"Open Claims",1772597,1772598,2,21602099412,-0.00312711161777636
"Open Claims",1772597,1772598,2,4006969210,0.00308397925077899
"Open Claims",1772597,1772598,2,21600001413,0.002964419083256
"Open Claims",1772597,1772598,2,80180210,0.00273129751971568
"Open Claims",1772597,1772598,2,4231363210,0.002725854596364
"Open Claims",1772597,1772598,2,4272162210,-0.00270351207700039
"Open Claims",1772597,1772598,2,4270828210,-0.00267696307707587
"Open Claims",1772597,1772598,2,77670210,0.00266428173419399
"Open Claims",1772597,1772598,2,21603891413,-0.00253284369507294
"Open Claims",1772597,1772598,2,138525212,0.0025322102699388
"Open Claims",1772597,1772598,2,21603130410,0.00247082850673272
"Open Claims",1772597,1772598,2,21604390412,-0.00225097458966507
"Open Claims",1772597,1772598,2,4230911502,-0.00161257403880366
"Open Claims",1772597,1772598,2,1101898413,-0.00149432553887138
"Open Claims",1772597,1772598,2,948078413,-0.00145472111340044
"Open Claims",1772597,1772598,2,21603926410,-0.00139751392983167
"Open Claims",1772597,1772598,2,21602098410,-0.00137435280253687
"Open Claims",1772597,1772598,2,4187768210,-0.00123915789472601
"Open Claims",1772597,1772598,2,318443210,0.00109738471495253
"Open Claims",1772597,1772598,2,21604091410,-0.00109688633851386
"Open Claims",1772597,1772598,2,21603491410,-0.000970985481849538
"Open Claims",1772597,1772598,2,1305058413,-0.000957913766464826
"Open Claims",1772597,1772598,2,21604825412,0.000947699645818536
"Open Claims",1772597,1772598,2,2617242802,0.000826249074036865
"Open Claims",1772597,1772598,2,1129625410,0.000751031034040852
"Open Claims",1772597,1772598,2,723013410,-0.000726359691729436
"Open Claims",1772597,1772598,2,42628126502,0.000498756304917319
"Open Claims",1772597,1772598,2,2314270502,-0.000436349855262736
"Open Claims",1772597,1772598,2,4083556210,-0.000418823297981905
"Open Claims",1772597,1772598,2,78227210,-0.000311201038044827
"Open Claims",1772597,1772598,2,4051221212,-0.000229306096938297
"Open Claims",1772597,1772598,2,21602099410,-0.000110161240596625
"Open Claims",1772597,1772598,2,21603302413,-0.000107710227138059
"Open Claims",1772597,1772598,2,21600532410,-0.000100477344642278
"Open Claims",1772597,1772598,2,1124957410,9.12496050780071e-05
"Open Claims",1772597,1772598,2,4119777210,-3.87340465902967e-05
"Open Claims",1772597,1772598,2,21601746410,-3.56914156270574e-05
"Open Claims",1772597,1772598,2,21601784412,-1.68785784491869e-05
"Open Claims",1772597,1772598,2,21601854410,-1.80559585316235e-06
"Open Claims",1772597,1772598,2,21600698410,-1.74101229732852e-07
"Open Claims",1772597,1772598,2,4270829210,-3.74392669366208e-08
"Open Claims",1772597,1772599,2,1186087410,1.43164616700724
"Open Claims",1772597,1772599,2,1314273410,1.11275256949577
"Open Claims",1772597,1772599,2,0,-0.877432567342109
"Open Claims",1772597,1772599,2,21603914410,0.815777208824843
"Open Claims",1772597,1772599,2,40171288410,0.813241809575977
"Open Claims",1772597,1772599,2,912263410,0.720416562112839
"Open Claims",1772597,1772599,2,2018006,0.552789078755678
"Open Claims",1772597,1772599,2,21603907410,0.529445234031551
"Open Claims",1772597,1772599,2,2017006,0.526597518117637
