"database_id","target_id","comparator_id","analysis_id","preference_score","target_density","comparator_density"
"Open Claims",1772597,1772599,2,0.373737373737374,1.16679258557222,2.21346561530828
"Open Claims",1772597,1772599,2,0.383838383838384,1.20942964883963,2.20108856549692
"Open Claims",1772597,1772599,2,0.393939393939394,1.25035816259842,2.18684115530639
"Open Claims",1772597,1772599,2,0.404040404040404,1.2915001084562,2.170181767187
"Open Claims",1772597,1772599,2,0.414141414141414,1.33476577907313,2.14577283844488
"Open Claims",1772597,1772599,2,0.424242424242424,1.38208551984285,2.10697006189883
"Open Claims",1772597,1772599,2,0.434343434343434,1.43512204218348,2.05046525697803
"Open Claims",1772597,1772599,2,0.444444444444444,1.49409745941972,1.97891412042972
"Open Claims",1772597,1772599,2,0.454545454545455,1.55636647300754,1.89960713370925
"Open Claims",1772597,1772599,2,0.464646464646465,1.61662920511365,1.81955438165503
"Open Claims",1772597,1772599,2,0.474747474747475,1.6688237442111,1.74274243948038
"Open Claims",1772597,1772599,2,0.484848484848485,1.70869257528063,1.66973296540523
"Open Claims",1772597,1772599,2,0.494949494949495,1.73563721202946,1.59936384996646
"Open Claims",1772597,1772599,2,0.505050505050505,1.75175767766346,1.53028537374951
"Open Claims",1772597,1772599,2,0.515151515151515,1.75995519192412,1.46225298691567
"Open Claims",1772597,1772599,2,0.525252525252525,1.76267883094176,1.39665012867827
"Open Claims",1772597,1772599,2,0.535353535353535,1.7618807469551,1.33585659751664
"Open Claims",1772597,1772599,2,0.545454545454546,1.75944481256083,1.28158493809104
"Open Claims",1772597,1772599,2,0.555555555555556,1.75693741437808,1.23249188868914
"Open Claims",1772597,1772599,2,0.565656565656566,1.75491592519272,1.18365811157369
"Open Claims",1772597,1772599,2,0.575757575757576,1.75240479090998,1.1291274556003
"Open Claims",1772597,1772599,2,0.585858585858586,1.74731598946649,1.06637651208552
"Open Claims",1772597,1772599,2,0.595959595959596,1.73769412090839,0.99844153824915
"Open Claims",1772597,1772599,2,0.606060606060606,1.72282405923792,0.932123793104981
"Open Claims",1772597,1772599,2,0.616161616161616,1.70355771523947,0.873562463318153
"Open Claims",1772597,1772599,2,0.626262626262626,1.6817029318534,0.825347703301576
"Open Claims",1772597,1772599,2,0.636363636363636,1.65890746307638,0.786260411446221
"Open Claims",1772597,1772599,2,0.646464646464647,1.63574105316001,0.752733622251081
"Open Claims",1772597,1772599,2,0.656565656565657,1.61170127457893,0.720680355139498
"Open Claims",1772597,1772599,2,0.666666666666667,1.58588956466787,0.686346838570319
"Open Claims",1772597,1772599,2,0.676767676767677,1.55804057128319,0.647114625313886
"Open Claims",1772597,1772599,2,0.686868686868687,1.52912170548844,0.601879981267795
"Open Claims",1772597,1772599,2,0.696969696969697,1.50108684814876,0.551917802853622
"Open Claims",1772597,1772599,2,0.707070707070707,1.47594792574034,0.500397562118469
"Open Claims",1772597,1772599,2,0.717171717171717,1.45483358912341,0.451524453176186
"Open Claims",1772597,1772599,2,0.727272727272727,1.43763312395181,0.408790707547607
"Open Claims",1772597,1772599,2,0.737373737373737,1.42366430061834,0.374113697721376
"Open Claims",1772597,1772599,2,0.747474747474748,1.41216611294155,0.34734921473552
"Open Claims",1772597,1772599,2,0.757575757575758,1.40224744209696,0.326854183581585
"Open Claims",1772597,1772599,2,0.767676767676768,1.39241586535021,0.310355280045918
"Open Claims",1772597,1772599,2,0.777777777777778,1.38053786782165,0.295521963577808
"Open Claims",1772597,1772599,2,0.787878787878788,1.36448070263007,0.280693028557533
"Open Claims",1772597,1772599,2,0.797979797979798,1.34315903631912,0.264885180707946
"Open Claims",1772597,1772599,2,0.808080808080808,1.31724001826771,0.248060273918096
"Open Claims",1772597,1772599,2,0.818181818181818,1.28898253126729,0.231376156420047
"Open Claims",1772597,1772599,2,0.828282828282828,1.26083609860114,0.21686898327798
"Open Claims",1772597,1772599,2,0.838383838383838,1.23428564207357,0.206024825721102
"Open Claims",1772597,1772599,2,0.848484848484849,1.20953275763053,0.198489324518313
"Open Claims",1772597,1772599,2,0.858585858585859,1.18609471896197,0.191858527471057
"Open Claims",1772597,1772599,2,0.868686868686869,1.16356938881366,0.183359776282438
"Open Claims",1772597,1772599,2,0.878787878787879,1.14157788545116,0.17132447001733
"Open Claims",1772597,1772599,2,0.888888888888889,1.11897476665879,0.155901214370912
"Open Claims",1772597,1772599,2,0.898989898989899,1.09317975008338,0.138482860176548
"Open Claims",1772597,1772599,2,0.909090909090909,1.06063008033857,0.121118043467554
"Open Claims",1772597,1772599,2,0.919191919191919,1.01774856115038,0.105562096288317
"Open Claims",1772597,1772599,2,0.929292929292929,0.961802017401618,0.0924691098791057
"Open Claims",1772597,1772599,2,0.939393939393939,0.891002358828878,0.0810186891863013
"Open Claims",1772597,1772599,2,0.94949494949495,0.804627308495453,0.0698090004986612
"Open Claims",1772597,1772599,2,0.95959595959596,0.703297108951534,0.0579199480634815
"Open Claims",1772597,1772599,2,0.96969696969697,0.589695394944607,0.0454449148110379
"Open Claims",1772597,1772599,2,0.97979797979798,0.46949846372654,0.0331937593434156
"Open Claims",1772597,1772599,2,0.98989898989899,0.351289651599481,0.0222316987006608
"Open Claims",1772597,1772599,2,1,0.244569685752204,0.0134227095404757
"Open Claims",1772597,1772598,3,0,0.000174331438864366,0.000909563638272345
"Open Claims",1772597,1772598,3,0.0101010101010101,0.000394640788573814,0.00247464587733819
"Open Claims",1772597,1772598,3,0.0202020202020202,0.000790050165149947,0.00579395585820764
"Open Claims",1772597,1772598,3,0.0303030303030303,0.00141155145558698,0.0119553583771442
"Open Claims",1772597,1772598,3,0.0404040404040404,0.00228981587905072,0.0224355239827347
"Open Claims",1772597,1772598,3,0.0505050505050505,0.00346024375848965,0.0387695911207651
"Open Claims",1772597,1772598,3,0.0606060606060606,0.0050306358223966,0.0626088367506349
"Open Claims",1772597,1772598,3,0.0707070707070707,0.00724958973061264,0.0947996629529981
"Open Claims",1772597,1772598,3,0.0808080808080808,0.0105176748058744,0.13569649069927
"Open Claims",1772597,1772598,3,0.0909090909090909,0.015300101053589,0.185079271483055
"Open Claims",1772597,1772598,3,0.101010101010101,0.0220077450751134,0.243127461951645
"Open Claims",1772597,1772598,3,0.111111111111111,0.0308515382841045,0.311737717869882
"Open Claims",1772597,1772598,3,0.121212121212121,0.0419180580551325,0.394313689470505
"Open Claims",1772597,1772598,3,0.131313131313131,0.0552207314046907,0.493530650240545
"Open Claims",1772597,1772598,3,0.141414141414141,0.0707599761648827,0.606080945923428
"Open Claims",1772597,1772598,3,0.151515151515152,0.088417629336516,0.724338277106507
"Open Claims",1772597,1772598,3,0.161616161616162,0.108008664308987,0.842285840449671
"Open Claims",1772597,1772598,3,0.171717171717172,0.129436520389018,0.961187783557913
"Open Claims",1772597,1772598,3,0.181818181818182,0.153115993816571,1.08685314821899
"Open Claims",1772597,1772598,3,0.191919191919192,0.180345601790236,1.22214933630241
"Open Claims",1772597,1772598,3,0.202020202020202,0.21321347934354,1.36369439781275
"Open Claims",1772597,1772598,3,0.212121212121212,0.253892636206251,1.50502254504673
"Open Claims",1772597,1772598,3,0.222222222222222,0.303653784282541,1.64257454985752
"Open Claims",1772597,1772598,3,0.232323232323232,0.362187705099507,1.77836673943117
"Open Claims",1772597,1772598,3,0.242424242424242,0.427662756926952,1.9161216822287
"Open Claims",1772597,1772598,3,0.252525252525253,0.497739911627784,2.05330957622778
"Open Claims",1772597,1772598,3,0.262626262626263,0.570336957649996,2.1773421637661
"Open Claims",1772597,1772598,3,0.272727272727273,0.64417508903585,2.27340545241968
"Open Claims",1772597,1772598,3,0.282828282828283,0.718821917168898,2.33869409912124
"Open Claims",1772597,1772598,3,0.292929292929293,0.794249190188474,2.38481759927519
"Open Claims",1772597,1772598,3,0.303030303030303,0.869962150455578,2.42744470304396
"Open Claims",1772597,1772598,3,0.313131313131313,0.944298945224609,2.47131418456259
"Open Claims",1772597,1772598,3,0.323232323232323,1.01469570884158,2.50835738396249
"Open Claims",1772597,1772598,3,0.333333333333333,1.0790584974094,2.52767270557506
"Open Claims",1772597,1772598,3,0.343434343434343,1.13730336362419,2.52686864110926
"Open Claims",1772597,1772598,3,0.353535353535354,1.19188964051105,2.5131185634888
"Open Claims",1772597,1772598,3,0.363636363636364,1.24672607835744,2.49506768288906
"Open Claims",1772597,1772598,3,0.373737373737374,1.30481363510125,2.47616098983241
"Open Claims",1772597,1772598,3,0.383838383838384,1.36656648180131,2.45548564205358
"Open Claims",1772597,1772598,3,0.393939393939394,1.42970882601965,2.43205414133401
"Open Claims",1772597,1772598,3,0.404040404040404,1.49052767440811,2.40471401964868
"Open Claims",1772597,1772598,3,0.414141414141414,1.54579472469798,2.36935506544848
"Open Claims",1772597,1772598,3,0.424242424242424,1.59393669485902,2.31858056847955
"Open Claims",1772597,1772598,3,0.434343434343434,1.63532609572971,2.24691431599154
"Open Claims",1772597,1772598,3,0.444444444444444,1.67185578454084,2.15661599381348
"Open Claims",1772597,1772598,3,0.454545454545455,1.70623009869789,2.05688856886927
"Open Claims",1772597,1772598,3,0.464646464646465,1.74059501070975,1.95840518047051
"Open Claims",1772597,1772598,3,0.474747474747475,1.77548568808578,1.86729079480095
"Open Claims",1772597,1772598,3,0.484848484848485,1.80928895601769,1.78325851427702
"Open Claims",1772597,1772598,3,0.494949494949495,1.8388734707007,1.70330643527139
"Open Claims",1772597,1772598,3,0.505050505050505,1.86122262074742,1.62690368054111
"Open Claims",1772597,1772598,3,0.515151515151515,1.87478502702035,1.55749444326086
"Open Claims",1772597,1772598,3,0.525252525252525,1.87978361009501,1.49767117550479
"Open Claims",1772597,1772598,3,0.535353535353535,1.87752259288406,1.44418557976934
"Open Claims",1772597,1772598,3,0.545454545454546,1.86921961441502,1.38928068294954
"Open Claims",1772597,1772598,3,0.555555555555556,1.85502560629883,1.32603369307951
"Open Claims",1772597,1772598,3,0.565656565656566,1.83413251207112,1.25260671318062
"Open Claims",1772597,1772598,3,0.575757575757576,1.80571409310464,1.1733525523641
"Open Claims",1772597,1772598,3,0.585858585858586,1.77063678798025,1.09520583225925
"Open Claims",1772597,1772598,3,0.595959595959596,1.73185399389075,1.02373426362563
"Open Claims",1772597,1772598,3,0.606060606060606,1.6936098050179,0.960911312827543
"Open Claims",1772597,1772598,3,0.616161616161616,1.65955544847259,0.905563336685222
"Open Claims",1772597,1772598,3,0.626262626262626,1.63097603916409,0.854386278531873
"Open Claims",1772597,1772598,3,0.636363636363636,1.60677357333536,0.803574222735967
"Open Claims",1772597,1772598,3,0.646464646464647,1.58461648991836,0.749920533235851
"Open Claims",1772597,1772598,3,0.656565656565657,1.56209151355028,0.692180250267622
"Open Claims",1772597,1772598,3,0.666666666666667,1.53718826207047,0.632680426061255
"Open Claims",1772597,1772598,3,0.676767676767677,1.50831703024147,0.577329822822679
"Open Claims",1772597,1772598,3,0.686868686868687,1.47440399812036,0.532557722471815
"Open Claims",1772597,1772598,3,0.696969696969697,1.43550789233653,0.500054818526472
"Open Claims",1772597,1772598,3,0.707070707070707,1.39351312277094,0.475208676637685
"Open Claims",1772597,1772598,3,0.717171717171717,1.35201405431168,0.450429813133723
"Open Claims",1772597,1772598,3,0.727272727272727,1.3149629142933,0.421037271848054
"Open Claims",1772597,1772598,3,0.737373737373737,1.28508488562222,0.387723920819159
"Open Claims",1772597,1772598,3,0.747474747474748,1.26304353997751,0.354567865633095
"Open Claims",1772597,1772598,3,0.757575757575758,1.24763941637672,0.325416351508787
"Open Claims",1772597,1772598,3,0.767676767676768,1.237584851467,0.301029285778245
"Open Claims",1772597,1772598,3,0.777777777777778,1.23238018377246,0.279463422613027
"Open Claims",1772597,1772598,3,0.787878787878788,1.2319276142972,0.258969101305603
"Open Claims",1772597,1772598,3,0.797979797979798,1.23506295626543,0.240222601929525
"Open Claims",1772597,1772598,3,0.808080808080808,1.23886035517945,0.225183082761317
"Open Claims",1772597,1772598,3,0.818181818181818,1.23934733265378,0.214980261004374
"Open Claims",1772597,1772598,3,0.828282828282828,1.23312617582532,0.208755724958856
"Open Claims",1772597,1772598,3,0.838383838383838,1.21884177091831,0.204394836073547
"Open Claims",1772597,1772598,3,0.848484848484849,1.19738564639735,0.19912054113021
"Open Claims",1772597,1772598,3,0.858585858585859,1.17062313310423,0.190398878259781
"Open Claims",1772597,1772598,3,0.868686868686869,1.14007371058343,0.177084138047001
"Open Claims",1772597,1772598,3,0.878787878787879,1.10604037113185,0.160156724314807
"Open Claims",1772597,1772598,3,0.888888888888889,1.06764817020608,0.141566955624608
"Open Claims",1772597,1772598,3,0.898989898989899,1.02330236838386,0.123137335580195
"Open Claims",1772597,1772598,3,0.909090909090909,0.971524290263475,0.106095649805576
"Open Claims",1772597,1772598,3,0.919191919191919,0.911601271899784,0.0912584253491142
"Open Claims",1772597,1772598,3,0.929292929292929,0.844082663372114,0.0789963423335923
"Open Claims",1772597,1772598,3,0.939393939393939,0.769899340067553,0.0690711709855223
"Open Claims",1772597,1772598,3,0.94949494949495,0.689347063113659,0.0607163662992247
"Open Claims",1772597,1772598,3,0.95959595959596,0.601703670416485,0.0528582407756986
"Open Claims",1772597,1772598,3,0.96969696969697,0.506566070728726,0.0442372674464687
"Open Claims",1772597,1772598,3,0.97979797979798,0.405966801994188,0.0340954687225666
"Open Claims",1772597,1772598,3,0.98989898989899,0.305448400880336,0.0231524161663206
"Open Claims",1772597,1772598,3,1,0.213052969768401,0.0133468927834457
"Open Claims",1772597,1772599,3,0,9.78223991163191e-05,0.00659117882576037
"Open Claims",1772597,1772599,3,0.0101010101010101,0.000284195488955431,0.0146061465625183
"Open Claims",1772597,1772599,3,0.0202020202020202,0.000733121625977355,0.0290765558105725
"Open Claims",1772597,1772599,3,0.0303030303030303,0.00169110542776398,0.0525032121331382
"Open Claims",1772597,1772599,3,0.0404040404040404,0.00347197906290817,0.0865687761285126
"Open Claims",1772597,1772599,3,0.0505050505050505,0.00638614564774123,0.132012110585282
"Open Claims",1772597,1772599,3,0.0606060606060606,0.0106135844689906,0.189245904002691
"Open Claims",1772597,1772599,3,0.0707070707070707,0.0161334102022117,0.258024671440861
"Open Claims",1772597,1772599,3,0.0808080808080808,0.0227679681108229,0.338134590790272
"Open Claims",1772597,1772599,3,0.0909090909090909,0.030406686751088,0.428699344876592
"Open Claims",1772597,1772599,3,0.101010101010101,0.0392138386995605,0.527612321642993
"Open Claims",1772597,1772599,3,0.111111111111111,0.0496525301952378,0.632304860848224
"Open Claims",1772597,1772599,3,0.121212121212121,0.0623944641185095,0.740304464396959
"Open Claims",1772597,1772599,3,0.131313131313131,0.0781268141236507,0.850132668982765
"Open Claims",1772597,1772599,3,0.141414141414141,0.0976084059698395,0.961315287027793
"Open Claims",1772597,1772599,3,0.151515151515152,0.121550364065283,1.07356440392918
"Open Claims",1772597,1772599,3,0.161616161616162,0.150279870700693,1.1861404084895
"Open Claims",1772597,1772599,3,0.171717171717172,0.18321074454788,1.29790712873114
"Open Claims",1772597,1772599,3,0.181818181818182,0.21883263930125,1.40797600645237
"Open Claims",1772597,1772599,3,0.191919191919192,0.255426541095605,1.51551572828466
"Open Claims",1772597,1772599,3,0.202020202020202,0.291970044337103,1.61905813572257
"Open Claims",1772597,1772599,3,0.212121212121212,0.328670157859255,1.71702444690596
"Open Claims",1772597,1772599,3,0.222222222222222,0.366716176041601,1.80939974648036
"Open Claims",1772597,1772599,3,0.232323232323232,0.407556967532703,1.8986040615262
"Open Claims",1772597,1772599,3,0.242424242424242,0.452338026191754,1.98665765275313
"Open Claims",1772597,1772599,3,0.252525252525253,0.501686470080857,2.07140763513215
"Open Claims",1772597,1772599,3,0.262626262626263,0.55555477681371,2.14571884541937
"Open Claims",1772597,1772599,3,0.272727272727273,0.61308548790509,2.20083485382493
"Open Claims",1772597,1772599,3,0.282828282828283,0.672748841241171,2.23203408604538
"Open Claims",1772597,1772599,3,0.292929292929293,0.732773462660976,2.24175751182098
"Open Claims",1772597,1772599,3,0.303030303030303,0.791863998652021,2.23701666447863
"Open Claims",1772597,1772599,3,0.313131313131313,0.849716859051741,2.22666594548466
"Open Claims",1772597,1772599,3,0.323232323232323,0.90670544008918,2.21801432622315
"Open Claims",1772597,1772599,3,0.333333333333333,0.963024290119978,2.21523664931428
"Open Claims",1772597,1772599,3,0.343434343434343,1.01796403103817,2.21768047900972
"Open Claims",1772597,1772599,3,0.353535353535354,1.06998091171711,2.22086376582995
"Open Claims",1772597,1772599,3,0.363636363636364,1.11772991448337,2.21945802965778
"Open Claims",1772597,1772599,3,0.373737373737374,1.16113731721823,2.21124949888387
"Open Claims",1772597,1772599,3,0.383838383838384,1.20176688070615,2.19777023518975
"Open Claims",1772597,1772599,3,0.393939393939394,1.24210810965697,2.18165429006222
"Open Claims",1772597,1772599,3,0.404040404040404,1.28437230201165,2.1626077585674
"Open Claims",1772597,1772599,3,0.414141414141414,1.32988566871311,2.13606414859224
"Open Claims",1772597,1772599,3,0.424242424242424,1.37947373507886,2.09636883868889
"Open Claims",1772597,1772599,3,0.434343434343434,1.43382391215799,2.04077572844345
"Open Claims",1772597,1772599,3,0.444444444444444,1.49282663305619,1.97171792227379
"Open Claims",1772597,1772599,3,0.454545454545455,1.55420680695682,1.89551004548026
"Open Claims",1772597,1772599,3,0.464646464646465,1.61328595518967,1.81802579416183
"Open Claims",1772597,1772599,3,0.474747474747475,1.66446048181152,1.74250121884459
"Open Claims",1772597,1772599,3,0.484848484848485,1.70363826761404,1.66955007482669
"Open Claims",1772597,1772599,3,0.494949494949495,1.73023650950913,1.59872166585789
"Open Claims",1772597,1772599,3,0.505050505050505,1.7463952748435,1.52941159195621
"Open Claims",1772597,1772599,3,0.515151515151515,1.75507207386864,1.46147644658298
"Open Claims",1772597,1772599,3,0.525252525252525,1.75863774154247,1.39581836329877
"Open Claims",1772597,1772599,3,0.535353535353535,1.75873133186827,1.33442171233316
"Open Claims",1772597,1772599,3,0.545454545454546,1.75679909306418,1.27916327307913
"Open Claims",1772597,1772599,3,0.555555555555556,1.75409996525086,1.22929916822018
"Open Claims",1772597,1772599,3,0.565656565656566,1.7512230388268,1.18040605984893
"Open Claims",1772597,1772599,3,0.575757575757576,1.74759049023838,1.12659066197951
"Open Claims",1772597,1772599,3,0.585858585858586,1.74169423029636,1.06495095578507
"Open Claims",1772597,1772599,3,0.595959595959596,1.73203387744161,0.998102038588917
"Open Claims",1772597,1772599,3,0.606060606060606,1.71801022501159,0.932677295343119
"Open Claims",1772597,1772599,3,0.616161616161616,1.70021427927121,0.874902001952853
"Open Claims",1772597,1772599,3,0.626262626262626,1.67996781614475,0.827355050464154
"Open Claims",1772597,1772599,3,0.636363636363636,1.65850055077345,0.788551231307525
"Open Claims",1772597,1772599,3,0.646464646464647,1.63624847653251,0.754659920467327
"Open Claims",1772597,1772599,3,0.656565656565657,1.61286606751241,0.721778901062021
"Open Claims",1772597,1772599,3,0.666666666666667,1.58772072853372,0.686790699879782
"Open Claims",1772597,1772599,3,0.676767676767677,1.56067412879992,0.647617488576466
"Open Claims",1772597,1772599,3,0.686868686868687,1.5325700264602,0.60312263442492
"Open Claims",1772597,1772599,3,0.696969696969697,1.50508209016889,0.553981101990785
"Open Claims",1772597,1772599,3,0.707070707070707,1.48001332236562,0.50277519736907
"Open Claims",1772597,1772599,3,0.717171717171717,1.45855874067881,0.453602422974322
"Open Claims",1772597,1772599,3,0.727272727272727,1.44092717305115,0.410322836419769
"Open Claims",1772597,1772599,3,0.737373737373737,1.42675670869353,0.375219042226992
"Open Claims",1772597,1772599,3,0.747474747474748,1.41535997846643,0.348233182852078
"Open Claims",1772597,1772599,3,0.757575757575758,1.40564556514282,0.327579343483599
"Open Claims",1772597,1772599,3,0.767676767676768,1.3958764525406,0.310936433191482
"Open Claims",1772597,1772599,3,0.777777777777778,1.38388354410648,0.29604343474777
"Open Claims",1772597,1772599,3,0.787878787878788,1.36771927334039,0.281186105661793
"Open Claims",1772597,1772599,3,0.797979797979798,1.34648286356954,0.265166161470708
"Open Claims",1772597,1772599,3,0.808080808080808,1.32078390976338,0.247832968586153
"Open Claims",1772597,1772599,3,0.818181818181818,1.29263236378955,0.230512909183099
"Open Claims",1772597,1772599,3,0.828282828282828,1.26428240871748,0.215596476879792
"Open Claims",1772597,1772599,3,0.838383838383838,1.23729252234674,0.2048567159793
"Open Claims",1772597,1772599,3,0.848484848484849,1.21215205045968,0.19804160009158
"Open Claims",1772597,1772599,3,0.858585858585859,1.18861469989069,0.192565381596038
"Open Claims",1772597,1772599,3,0.868686868686869,1.16624534343004,0.185187775161453
"Open Claims",1772597,1772599,3,0.878787878787879,1.14444449759343,0.173682654768537
"Open Claims",1772597,1772599,3,0.888888888888889,1.12187784207238,0.157993162092188
"Open Claims",1772597,1772599,3,0.898989898989899,1.09594243188276,0.139767047265191
"Open Claims",1772597,1772599,3,0.909090909090909,1.06318124381124,0.12156340748872
"Open Claims",1772597,1772599,3,0.919191919191919,1.0201295201598,0.105515513833679
"Open Claims",1772597,1772599,3,0.929292929292929,0.964099333008921,0.0923268503388655
"Open Claims",1772597,1772599,3,0.939393939393939,0.89331246955805,0.081004282485069
"Open Claims",1772597,1772599,3,0.94949494949495,0.80696486805243,0.0699466460912905
"Open Claims",1772597,1772599,3,0.95959595959596,0.705650910391727,0.0581396332261834
"Open Claims",1772597,1772599,3,0.96969696969697,0.592004871674817,0.0456808468786949
"Open Claims",1772597,1772599,3,0.97979797979798,0.471662210342304,0.0334065142323596
"Open Claims",1772597,1772599,3,0.98989898989899,0.353176852491815,0.0224062570273769
"Open Claims",1772597,1772599,3,1,0.246096305031163,0.013554002073267
"Open Claims",1772597,1772598,4,0,0.000162744319353687,0.000866514901817728
"Open Claims",1772597,1772598,4,0.0101010101010101,0.000372050112721126,0.00239027183598947
"Open Claims",1772597,1772598,4,0.0202020202020202,0.000753009369660628,0.00565548739283055
"Open Claims",1772597,1772598,4,0.0303030303030303,0.00135999274010303,0.0117620591599138
"Open Claims",1772597,1772598,4,0.0404040404040404,0.00222947966694837,0.0221523878039366
"Open Claims",1772597,1772598,4,0.0505050505050505,0.00340077258650034,0.0382948850388108
"Open Claims",1772597,1772598,4,0.0606060606060606,0.00497992732160987,0.0617605369349534
"Open Claims",1772597,1772598,4,0.0707070707070707,0.00720053334886802,0.0933599357351489
"Open Claims",1772597,1772598,4,0.0808080808080808,0.0104380160054523,0.13358521636252
"Open Claims",1772597,1772598,4,0.0909090909090909,0.0151279490680771,0.182404213659392
"Open Claims",1772597,1772598,4,0.101010101010101,0.0216752681268719,0.240104842723597
"Open Claims",1772597,1772598,4,0.111111111111111,0.0303159986329272,0.308355458888409
"Open Claims",1772597,1772598,4,0.121212121212121,0.041206118988851,0.390274339561333
"Open Claims",1772597,1772598,4,0.131313131313131,0.0544490069776414,0.488537149618875
"Open Claims",1772597,1772598,4,0.141414141414141,0.0701049200114254,0.600345391568491
"Open Claims",1772597,1772598,4,0.151515151515152,0.0880368807574635,0.718452934088116
"Open Claims",1772597,1772598,4,0.161616161616162,0.107930431462242,0.836682671802228
"Open Claims",1772597,1772598,4,0.171717171717172,0.129499260181296,0.956066186209391
"Open Claims",1772597,1772598,4,0.181818181818182,0.15298495873717,1.08253816464379
"Open Claims",1772597,1772598,4,0.191919191919192,0.179650307258472,1.21907832203373
"Open Claims",1772597,1772598,4,0.202020202020202,0.211728826477697,1.36185669476955
"Open Claims",1772597,1772598,4,0.212121212121212,0.251689673998579,1.5039164343355
"Open Claims",1772597,1772598,4,0.222222222222222,0.301112545052859,1.64177694506672
"Open Claims",1772597,1772598,4,0.232323232323232,0.359876717070498,1.77774483840996
"Open Claims",1772597,1772598,4,0.242424242424242,0.42604142928424,1.9152801148167
"Open Claims",1772597,1772598,4,0.252525252525253,0.496972664307089,2.05166552151534
"Open Claims",1772597,1772598,4,0.262626262626263,0.570266514780152,2.17522483376808
"Open Claims",1772597,1772598,4,0.272727272727273,0.644456451588039,2.27250212893551
"Open Claims",1772597,1772598,4,0.282828282828283,0.719111719903968,2.34063385315765
"Open Claims",1772597,1772598,4,0.292929292929293,0.794310041762157,2.38984347934676
"Open Claims",1772597,1772598,4,0.303030303030303,0.869698705305895,2.43435417848876
"Open Claims",1772597,1772598,4,0.313131313131313,0.943788478987364,2.4781700959376
"Open Claims",1772597,1772598,4,0.323232323232323,1.01420751651151,2.51329739413117
"Open Claims",1772597,1772598,4,0.333333333333333,1.07902048778549,2.52973864404367
"Open Claims",1772597,1772598,4,0.343434343434343,1.1381780063864,2.52641711743278
"Open Claims",1772597,1772598,4,0.353535353535354,1.19400509576506,2.51092149601321
"Open Claims",1772597,1772598,4,0.363636363636364,1.25010383468092,2.49135701416935
"Open Claims",1772597,1772598,4,0.373737373737374,1.30903745818712,2.47089505819164
"Open Claims",1772597,1772598,4,0.383838383838384,1.37074043498153,2.44937737197204
"Open Claims",1772597,1772598,4,0.393939393939394,1.43265016450685,2.42676380588022
"Open Claims",1772597,1772598,4,0.404040404040404,1.4912619142505,2.40201579630134
"Open Claims",1772597,1772598,4,0.414141414141414,1.54415282447327,2.37027306732769
"Open Claims",1772597,1772598,4,0.424242424242424,1.590759352745,2.32341217862345
"Open Claims",1772597,1772598,4,0.434343434343434,1.63210783321287,2.2553607965744
"Open Claims",1772597,1772598,4,0.444444444444444,1.67003562907888,2.16755912042981
"Open Claims",1772597,1772598,4,0.454545454545455,1.70654954938484,2.06852760894466
"Open Claims",1772597,1772598,4,0.464646464646465,1.74299660717297,1.96878379814737
"Open Claims",1772597,1772598,4,0.474747474747475,1.77940377603457,1.87433266589766
"Open Claims",1772597,1772598,4,0.484848484848485,1.81402936072498,1.78534322735554
"Open Claims",1772597,1772598,4,0.494949494949495,1.84383139816045,1.70078279898611
"Open Claims",1772597,1772598,4,0.505050505050505,1.86588246285086,1.62283618324088
"Open Claims",1772597,1772598,4,0.515151515151515,1.87867754889958,1.55582789318325
"Open Claims",1772597,1772598,4,0.525252525252525,1.88256736854691,1.5003249173671
"Open Claims",1772597,1772598,4,0.535353535353535,1.8791960486695,1.4499889983023
"Open Claims",1772597,1772598,4,0.545454545454546,1.87027335469277,1.39558339458326
"Open Claims",1772597,1772598,4,0.555555555555556,1.85635658584899,1.3310989463955
"Open Claims",1772597,1772598,4,0.565656565656566,1.8366768746725,1.25615633562924
"Open Claims",1772597,1772598,4,0.575757575757576,1.80994794841358,1.17559756875805
"Open Claims",1772597,1772598,4,0.585858585858586,1.77621011209584,1.09615739268298
"Open Claims",1772597,1772598,4,0.595959595959596,1.73765144925039,1.02354013851473
"Open Claims",1772597,1772598,4,0.606060606060606,1.6982133848662,0.960150196142918
"Open Claims",1772597,1772598,4,0.616161616161616,1.66191066513835,0.90479736155888
"Open Claims",1772597,1772598,4,0.626262626262626,1.63093135510244,0.853637873980903
"Open Claims",1772597,1772598,4,0.636363636363636,1.60513025460059,0.802594366198813
"Open Claims",1772597,1772598,4,0.646464646464647,1.58269885251573,0.748838314437952
"Open Claims",1772597,1772598,4,0.656565656565657,1.56108646697076,0.691672889252267
"Open Claims",1772597,1772598,4,0.666666666666667,1.53758859900707,0.633422680605578
"Open Claims",1772597,1772598,4,0.676767676767677,1.50979442310313,0.579262386743777
"Open Claims",1772597,1772598,4,0.686868686868687,1.47613502966256,0.534703376828753
"Open Claims",1772597,1772598,4,0.696969696969697,1.43673975587995,0.501189337877813
"Open Claims",1772597,1772598,4,0.707070707070707,1.39404028890272,0.474777821393766
"Open Claims",1772597,1772598,4,0.717171717171717,1.35217448022501,0.448862485412726
"Open Claims",1772597,1772598,4,0.727272727272727,1.31519835946262,0.419358333151863
"Open Claims",1772597,1772598,4,0.737373737373737,1.28546159849151,0.386767363354809
"Open Claims",1772597,1772598,4,0.747474747474748,1.26313476009192,0.35436705172937
